50de7c01090dec5d0d9bc82584d1131e	237
0e4bdb44098c8ba5e9cba8d0c964a83e	0
0a4d42aa39ee1d656370599e4c958fc5	87
5d9ed38b79c583a0b30811a9ed0939f0	0
1720ce7f2bdc976e6eb702ea762b0a67	154
f75ea644ef589a74e11eeb1ac354dfca	17
ef3cc855ea2a03e5ec98be24202b5624	204
044bab88ff99ff923efde82fbd605c6e	10720
294a3f47a65c5a1743e833ae95d0f637	11717
935a49d2f0e1d884d32acb78a18fe5b6	0
a72a8538360159e4722ce3e92bc8d72e	110
466fbeb45467972549dd4cc22276a97e	7
d450b0c9a0999d85ad1940b3e7b00aef	37
4c953349c0c841a0f96f34a721b72895	4769
29ee5fcd9c3443fee940f1b271aec5dc	0
301d83db1d76369d2b53d4acf18f1e46	211
f0a09d1f6102da0977952375b4475e56	0
0a15dce371a33035be2f0aee5c8e5117	367
658393987e8720edadbe9513b44d4c7c	749305
e5aad4e3a39e2da75e5220fb0a901c2f	12
3a7029d4297604cd7c5288ec6bc85724	8548806
f99450e50963d34400448fc2d38bebba	0
8f69be0be506a44878a909bff44101b8	0
1c662196f135daaaffa12bd2540752ca	825
0eb9432d2d6360d1e041fa144d9b6c11	6840667
68d4fc2ce4bcbf4e9c72d6eb7f486574	37
d4b6410d16bbb030cd19396e956549a6	206
a299987148f42490acf66b4e710c8c6a	1312
87919bb77887eb43a8479f5d181309e2	0
a2ce005e2a19d7287ee2bd25b5e55971	121
77051e9d9c4b9c92befb4f7520ed6bad	0
374d112a90d61db8c233e986d45061dd	83
5d7188a9ed6e7467b685a6a08a944039	764
b21a5bfca1812440d510ffc3e276ebed	16977
1afaeedd5afa425942c445f666d5344d	165
d22a0af4a7860a53341e5edda689e011	379
7726354a5e13671052ad42e070483dac	2149
6cac5ef27b5bb375bad180ca8be5b842	1200
4997286285315acda0a42f15d7f1b5ea	16986
d13407530eec0d174f681d194eac317d	730
b2357f1ce9bb484731c646c8c84542fb	35
bdd86345c53282a14ecd785cfa1b4ae2	0
ca46d0f32d64d17530afd51851c136d3	12
182202ca4e5fd4cbf09785232a6b766b	2861
cb9b40de1fcb3da7b0f6eb62d1a1e6f5	277
01165ceea3e09dcee8ff1519b0a501ae	0
63be4f1f9347ff68268e519c05affbbf	67
49e6164297ec0b0e47191950180468d4	0
17d1fbfc42024b86a59a24bb16b1d787	0
0c48d9221d2a92e6a3edccaa4a129dd4	4775
c9d3e2fbf1bdac6a55a4553a34e744f0	49
7cdb38d70dd2e1def9f3633410d690fa	0
b23a2f71f062b689ebb32920559f5916	6689
60c64fc2a20eae08c2dbeb954dd49c84	8
c81b033ad27709a0c24d1638c2b6b297	0
66dbb4bebc0fc361bfe961fc053fa3c1	0
8e11ad3e05b209639eb00032621b696c	364837
32bc08f1eb174b2d44ee1b845e9dd161	19759
3ebe5a78b626ed68771cc76a2e9bcff5	33
6194f8df3c275ef9889ef82e670951fa	64
f2bdb09f7befeea6945c389b339735f0	1199
7a613c8787ec27a3c0679fee1ccca5d3	72
c466a8eed0ae163dba5ddc3a5b22d482	0
8dfacd6f21a76f3b50ae70ce334c0503	416
96a7b1bbf4b54b267e559ad999f994c8	1209
35c1af6e5eda2905fcf4c987c9b1235c	7966
f6a091806a6079ca9234537b2177b76d	1546
8e038047f40341068e99881350501927	22327
c17605ff6c4aa09b04d9c6600888c2b3	223
68b78412a7f11f18f4a50f5605957f04	2
37b6dfae2296d915aadef66678c4b4ba	1319677
1b1ca8b3cd60d96ff8d087f285443ca5	4251
015516e39eb83e97f499e8e20f5bda1e	1198
68d505ed7e1bf469cfc93fad9186dbba	545
f0486fcdb1a26658929548dc282955d6	105
cb8a73007236dcb3edb2eff36f62937b	306
